Frequency,Prominence,Section,Scored Labels,Scored Probabilities
1.37782891919552,-1.20926610681051,0,0,0.182508200407028
1.45486715901635,-1.12116929225633,0,0,0.199036538600922
1.22375243955387,-1.15079622603024,0,0,0.210740819573402
-0.702203555966854,0.957683382133665,1,1,0.961771488189697
-0.394050596683539,-0.137338389519485,1,1,0.77351975440979
-0.394050596683539,0.394578290339968,1,1,0.892794609069824
1.53190539883718,-1.10950055887311,0,0,0.195717960596085
-0.702203555966854,0.126608132781543,1,1,0.86206978559494
1.76302011829967,-1.08290999253044,0,0,0.183888107538223
-0.471088836504368,-0.408656160156539,1,1,0.692994594573975
-0.702203555966854,0.81121207166309,1,1,0.951651275157928
-0.394050596683539,-0.555532124116172,1,1,0.62890899181366
-0.394050596683539,0.503476327483619,1,1,0.90904974937439
1.60894363865801,-1.15094150671048,0,0,0.178988069295883
-0.394050596683539,0.139092151933248,1,1,0.844421327114105
-0.702203555966854,-0.404649467230822,1,1,0.71957939863205
-0.702203555966854,-0.0321380524279725,1,1,0.82729583978653
1.68598187847884,-1.10757345443679,0,0,0.183764159679413
-0.394050596683539,0.847562343958683,1,1,0.94678145647049
1.53190539883718,-1.10738189521138,0,0,0.196277379989624
-0.394050596683539,1.48534738975793,1,1,0.981060385704041
-0.471088836504368,-0.217917190154809,1,1,0.756534397602081
-0.702203555966854,0.146081863815131,1,1,0.865904211997986
1.45486715901635,-1.1144185912679,0,0,0.200846046209335
-0.394050596683539,-0.244925505426369,1,1,0.740393221378326
1.53190539883718,-1.08674946491137,0,0,0.201788708567619
-0.702203555966854,0.341565686664186,1,1,0.899599850177765
-0.702203555966854,1.332447396305,1,1,0.979228377342224
1.45486715901635,-1.12368930924562,0,0,0.198364213109016
-0.702203555966854,1.36628807442655,1,1,0.980350971221924
-0.702203555966854,1.13897743692709,1,1,0.971501290798187
-0.702203555966854,0.915553083543373,1,1,0.959089577198029
1.14671419973304,-1.22218801652814,0,0,0.197880700230598
1.45486715901635,-1.17979819582975,0,0,0.18383626639843
-0.394050596683539,0.478143884127754,1,1,0.905478656291962
-0.471088836504368,-1.08806843644152,0,0,0.419624865055084
-0.394050596683539,-1.16291240917938,0,0,0.379839569330215
1.37782891919552,-1.16447527999925,0,0,0.193974077701569
-0.394050596683539,0.110504455707215,1,1,0.838023662567139
-0.779241795787683,0.484332220785171,1,1,0.922192573547363
-0.394050596683539,0.405580972494515,1,1,0.894546568393707
-0.394050596683539,0.344294336013983,1,1,0.884459018707275
-0.702203555966854,0.793231576869022,1,1,0.950245916843414
-0.702203555966854,0.479053590566558,1,1,0.918577194213867
-0.471088836504368,-0.357970144991068,1,1,0.710762441158295
-0.702203555966854,0.913556367551443,1,1,0.958958089351654
-0.394050596683539,0.164902658022599,1,1,0.850018918514252
-0.702203555966854,0.351608271799573,1,1,0.901109576225281
-0.702203555966854,-0.499346336289839,1,1,0.686476051807404
-0.702203555966854,0.105608231497263,1,1,0.857832074165344
1.91709659794133,-1.08324954590609,0,0,0.17196036875248
-0.394050596683539,0.536449885781142,1,1,0.913515865802765
-0.702203555966854,-0.0362005789322115,1,1,0.826321065425873
-0.702203555966854,0.828797429261716,1,1,0.952989161014557
-0.702203555966854,0.826844763332441,1,1,0.952842354774475
-0.702203555966854,0.968979508412596,1,1,0.962461411952972
1.3007906793747,-1.13792285812627,0,0,0.207609340548515
-0.702203555966854,-0.182233557194518,1,1,0.78836065530777
-0.394050596683539,0.00664917331540139,1,1,0.812991857528687
-0.31701235686271,0.228415051043013,1,1,0.858230888843536
-0.394050596683539,-0.171891558590155,1,1,0.763216197490692
-0.702203555966854,0.96274165983169,1,1,0.962081909179688
-0.394050596683539,-0.305619799103572,1,1,0.720372378826141
-0.702203555966854,0.592723951895393,1,1,0.931734561920166
-0.394050596683539,-1.08805410334786,0,0,0.409800171852112
-0.394050596683539,-0.822695196505819,1,1,0.519954979419708
-0.471088836504368,0.713506693499925,1,1,0.936703145503998
-0.394050596683539,-1.16993784421944,0,0,0.377070397138596
-0.471088836504368,-1.12727471292705,0,0,0.403714835643768
-0.702203555966854,1.47793851827774,1,1,0.983648836612701
1.37782891919552,-1.18432710972723,0,0,0.188826024532318
-0.471088836504368,0.396477193373697,1,1,0.896904528141022
